,day,jurisdiction,NPI,S,E,P,I,A,R,D
1789,127,11,5,498994,1719,2009,2288,1215,24594,122
1790,127,12,4,753901,2575,2682,3088,1614,37070,183
1791,127,13,4,811640,2564,2549,2898,1535,40930,201
1792,128,0,4,215274,868,856,993,540,10464,61
1793,128,1,4,122622,429,374,562,299,4753,20
1794,128,2,4,543462,2371,2511,2515,1288,27061,121
1795,128,3,3,20185,66,70,71,35,178,2
1796,128,4,5,759768,3044,3561,3643,1862,37949,199
1797,128,5,5,66787,249,291,321,183,3197,12
1798,128,6,4,439889,1546,1559,1849,948,20048,102
1799,128,7,4,152496,571,587,659,379,7624,40
1800,128,8,4,1536428,5346,5408,6116,3236,75494,385
1801,128,9,4,13728,55,64,77,30,297,1
1802,128,10,4,682826,2429,2358,2714,1389,34216,157
1803,128,11,5,498619,1670,1954,2290,1189,25097,123
1804,128,12,4,753172,2646,2695,3120,1610,37687,185
1805,128,13,4,810947,2566,2622,2928,1555,41498,202
1806,129,0,4,215035,890,871,1006,530,10663,62
1807,129,1,4,122514,438,378,527,290,4892,21
1808,129,2,4,542844,2383,2482,2623,1322,27554,123
1809,129,3,3,20157,77,68,77,34,192,2
1810,129,4,5,759211,2808,3438,3741,1940,38689,203
1811,129,5,5,66748,225,275,332,193,3255,12
1812,129,6,4,439495,1513,1600,1833,959,20439,102
1813,129,7,4,152336,577,576,676,391,7760,41
1814,129,8,4,1535034,5397,5407,6229,3261,76700,393
1815,129,9,4,13709,61,62,77,31,311,1
1816,129,10,4,682185,2416,2397,2747,1427,34760,158
1817,129,11,5,498262,1614,1886,2308,1227,25522,125
1818,129,12,4,752454,2671,2669,3190,1660,38286,186
1819,129,13,4,810213,2596,2675,2951,1591,42090,206
1820,130,0,4,214800,886,885,993,538,10893,62
1821,130,1,4,122418,422,389,520,296,4994,22
1822,130,2,4,542233,2353,2481,2719,1343,28079,126
1823,130,3,3,20127,90,68,84,32,204,2
1824,130,4,5,758616,2650,3342,3811,1972,39436,205
1825,130,5,5,66700,212,277,338,189,3312,13
1826,130,6,4,439064,1551,1596,1847,959,20822,104
1827,130,7,4,152183,585,592,675,393,7888,41
1828,130,8,4,1533613,5323,5578,6278,3318,77918,400
1829,130,9,4,13688,62,71,78,30,322,1
1830,130,10,4,681536,2424,2448,2746,1453,35325,159
1831,130,11,5,497930,1509,1840,2326,1261,25953,126
1832,130,12,4,751789,2623,2731,3212,1667,38908,188
1833,130,13,4,809522,2594,2741,2945,1596,42718,207
1834,131,0,4,214572,892,883,998,554,11096,64
1835,131,1,4,122298,442,386,524,299,5090,22
1836,131,2,4,541616,2337,2489,2760,1365,28641,132
1837,131,3,3,20096,104,65,88,34,218,2
1838,131,4,5,758058,2489,3225,3850,2014,40191,207
1839,131,5,5,66652,212,262,317,187,3398,13
1840,131,6,4,438624,1594,1581,1867,979,21194,106
1841,131,7,4,152033,587,587,674,390,8045,41
1842,131,8,4,1532094,5462,5591,6400,3363,79118,402
1843,131,9,4,13667,73,65,80,29,337,3
1844,131,10,4,680887,2426,2468,2805,1491,35855,162
1845,131,11,5,497598,1464,1749,2325,1270,26413,128
1846,131,12,4,751035,2682,2723,3274,1693,39523,191
1847,131,13,4,808818,2595,2742,3018,1620,43323,210
1848,132,0,4,214345,890,901,999,541,11319,64
1849,132,1,4,122167,466,403,512,286,5205,22
1850,132,2,4,540999,2334,2457,2833,1410,29175,135
1851,132,3,3,20082,88,78,88,32,237,2
1852,132,4,5,757470,2403,3069,3843,2059,40983,210
1853,132,5,5,66600,203,263,319,190,3453,13
1854,132,6,4,438216,1587,1583,1881,1014,21558,108
1855,132,7,4,151861,597,615,677,379,8187,42
1856,132,8,4,1530639,5492,5661,6436,3361,80439,412
1857,132,9,4,13648,72,62,76,36,357,3
1858,132,10,4,680262,2412,2480,2849,1501,36428,165
1859,132,11,5,497276,1425,1693,2324,1219,26882,132
1860,132,12,4,750278,2698,2783,3266,1669,40236,195
1861,132,13,4,808100,2635,2735,3056,1649,43941,212
1862,133,0,5,214081,915,891,1010,570,11528,64
1863,133,1,5,122058,437,446,507,292,5299,22
1864,133,2,5,540352,2372,2465,2871,1436,29712,138
1865,133,3,3,20056,85,90,79,37,258,2
1866,133,4,5,756847,2401,2977,3815,2064,41723,218
1867,133,5,5,66552,194,249,317,185,3531,14
1868,133,6,5,437771,1621,1587,1885,1032,21943,110
1869,133,7,4,151700,608,608,695,367,8338,44
1870,133,8,5,1529151,5571,5690,6548,3380,81688,418
1871,133,9,4,13633,65,72,79,33,369,3
1872,133,10,4,679613,2415,2497,2868,1533,37006,169
1873,133,11,5,496945,1376,1674,2279,1214,27331,135
1874,133,12,5,749553,2740,2792,3258,1696,40891,199
1875,133,13,4,807360,2681,2752,3108,1638,44577,215
1876,134,0,5,213899,863,902,1024,566,11741,65
1877,134,1,5,121982,397,442,529,288,5401,23
1878,134,2,5,539918,2184,2493,2848,1463,30302,145
1879,134,3,3,20027,98,79,85,44,272,2
1880,134,4,5,756313,2298,2901,3756,2068,42491,220
1881,134,5,5,66510,190,232,320,182,3594,14
1882,134,6,5,437491,1453,1635,1909,1035,22316,111
1883,134,7,4,151540,601,622,709,363,8481,45
1884,134,8,5,1528140,5149,5740,6501,3463,83035,426
1885,134,9,4,13621,64,62,83,37,384,4
1886,134,10,4,678954,2444,2475,2888,1541,37630,171
1887,134,11,5,496589,1334,1649,2272,1191,27784,137
1888,134,12,5,749038,2553,2837,3233,1729,41540,204
1889,134,13,4,806661,2705,2691,3194,1658,45207,220
1890,135,0,5,213711,820,907,1053,565,11939,65
1891,135,1,5,121885,379,430,560,288,5497,23
1892,135,2,5,539463,2056,2500,2870,1466,30853,147
1893,135,3,3,19996,103,89,84,42,291,3
1894,135,4,5,755747,2293,2734,3735,2038,43280,224
1895,135,5,5,66464,191,216,306,187,3664,15
1896,135,6,5,437193,1397,1583,1951,1022,22693,112
1897,135,7,4,151378,600,628,728,369,8613,45
1898,135,8,5,1527120,4816,5635,6553,3462,84442,431
1899,135,9,4,13600,64,68,79,37,403,4
1900,135,10,4,678311,2487,2455,2898,1548,38233,173
1901,135,11,5,496258,1331,1566,2248,1183,28233,139
1902,135,12,5,748540,2411,2783,3261,1708,42227,209
1903,135,13,4,805903,2760,2709,3193,1709,45842,225
1904,136,0,5,213536,778,885,1071,581,12144,66
1905,136,1,5,121797,357,443,547,290,5605,24
1906,136,2,5,539021,1975,2387,2946,1467,31412,148
1907,136,3,3,19974,99,97,80,44,311,3
1908,136,4,5,755232,2213,2623,3706,2046,44007,231
1909,136,5,5,66409,184,234,289,185,3727,16
1910,136,6,5,436882,1317,1598,1947,1021,23074,117
1911,136,7,4,151218,595,621,747,384,8751,47
1912,136,8,5,1526150,4527,5482,6636,3461,85772,436
1913,136,9,4,13581,64,65,88,39,414,4
1914,136,10,4,677642,2518,2500,2894,1563,38815,176
1915,136,11,5,495935,1309,1559,2212,1137,28667,144
1916,136,12,5,748024,2264,2747,3256,1726,42913,213
1917,136,13,4,805163,2818,2737,3197,1713,46488,228
1918,137,0,5,213362,756,846,1084,562,12385,67
1919,137,1,5,121726,342,424,527,292,5728,26
1920,137,2,5,538633,1863,2252,2931,1501,32028,150
1921,137,3,3,19945,107,94,83,46,330,3
1922,137,4,5,754691,2179,2542,3626,2033,44756,237
1923,137,5,5,66364,179,238,278,185,3784,16
1924,137,6,5,436585,1291,1553,1945,988,23477,118
1925,137,7,4,151047,628,596,751,380,8914,47
1926,137,8,5,1525127,4343,5309,6675,3503,87071,443
1927,137,9,4,13566,56,70,90,36,433,4
1928,137,10,4,676950,2531,2581,2891,1555,39424,178
1929,137,11,5,495626,1276,1508,2164,1104,29141,148
1930,137,12,5,747571,2138,2616,3296,1738,43571,217
1931,137,13,4,804447,2761,2795,3236,1739,47138,229
1932,138,0,5,213192,741,819,1071,563,12609,68
1933,138,1,5,121655,311,418,533,286,5836,26
1934,138,2,5,538222,1815,2160,2908,1479,32624,153
1935,138,3,3,19918,104,100,87,46,350,3
1936,138,4,5,754168,2142,2468,3566,1957,45526,242
1937,138,5,5,66323,182,202,285,189,3847,16
1938,138,6,5,436277,1284,1497,1924,995,23862,119
1939,138,7,4,150882,624,628,739,380,9063,47
1940,138,8,5,1524121,4216,5137,6632,3490,88432,446
1941,138,9,4,13549,58,58,95,39,452,4
1942,138,10,4,676283,2510,2613,2934,1585,40007,181
1943,138,11,5,495330,1274,1452,2151,1070,29542,149
1944,138,12,5,747062,2108,2525,3279,1737,44219,219
1945,138,13,4,803752,2731,2794,3245,1786,47808,233
1946,139,0,5,213042,691,815,1049,562,12836,70
1947,139,1,5,121567,322,389,543,284,5934,30
1948,139,2,5,537794,1761,2117,2855,1455,33226,154
1949,139,3,3,19890,104,100,96,45,370,3
1950,139,4,5,753640,2119,2418,3478,1868,46304,245
1951,139,5,5,66273,183,187,295,190,3900,16
1952,139,6,5,436022,1218,1436,1906,1018,24239,123
1953,139,7,4,150714,631,638,757,376,9200,47
1954,139,8,5,1523146,4074,4983,6612,3439,89774,452
1955,139,9,4,13534,61,57,92,32,475,4
1956,139,10,4,675550,2623,2569,2986,1613,40591,185
1957,139,11,5,495009,1228,1486,2079,1036,29981,152
1958,139,12,5,746580,2071,2448,3221,1751,44859,219
1959,139,13,4,803038,2680,2879,3229,1810,48480,237
1960,140,0,5,212855,690,769,1071,571,13039,70
1961,140,1,5,121477,325,375,538,295,6029,30
1962,140,2,5,537395,1692,2036,2832,1446,33807,155
1963,140,3,4,19854,104,114,95,49,389,3
1964,140,4,4,753157,2087,2309,3394,1841,47039,245
1965,140,5,4,66225,182,187,296,179,3959,16
1966,140,6,5,435718,1216,1368,1924,1031,24582,124
1967,140,7,5,150538,628,642,776,394,9338,47
1968,140,8,5,1522164,4041,4771,6542,3406,91104,464
1969,140,9,5,13518,65,58,86,33,491,4
1970,140,10,5,674917,2566,2605,2992,1622,41230,191
1971,140,11,4,494709,1206,1444,2083,1027,30350,153
1972,140,12,5,746090,2028,2380,3149,1766,45517,222
1973,140,13,4,802322,2690,2829,3284,1866,49125,241
1974,141,0,5,212702,669,755,1069,561,13239,73
1975,141,1,5,121405,308,379,528,274,6145,30
1976,141,2,5,537013,1607,2005,2786,1441,34356,162
1977,141,3,4,19835,95,114,99,53,409,3
1978,141,4,4,752437,2266,2286,3338,1760,47740,249
1979,141,5,4,66156,197,194,287,174,4020,17
1980,141,6,5,435438,1196,1309,1877,1031,24988,126
1981,141,7,5,150440,573,646,780,389,9488,48
1982,141,8,5,1521225,3935,4609,6443,3381,92435,467
1983,141,9,5,13510,48,71,75,35,512,4
1984,141,10,5,674451,2405,2600,3033,1658,41785,193
1985,141,11,4,494272,1319,1438,2025,1025,30740,157
1986,141,12,5,745629,1988,2290,3112,1726,46185,222
1987,141,13,4,801538,2782,2813,3305,1883,49795,244
1988,142,0,5,212538,670,745,1015,560,13467,74
1989,142,1,5,121336,308,357,515,274,6249,30
1990,142,2,5,536624,1574,1903,2757,1426,34924,166
1991,142,3,4,19807,99,111,111,52,425,4
1992,142,4,4,751733,2385,2292,3239,1734,48444,253
1993,142,5,4,66090,214,195,281,171,4077,19
1994,142,6,5,435210,1105,1334,1809,985,25396,126
1995,142,7,5,150322,561,612,782,399,9640,48
1996,142,8,5,1520321,3818,4526,6342,3334,93687,472
1997,142,9,5,13498,51,63,81,36,522,4
1998,142,10,5,674006,2244,2559,3038,1659,42426,194
1999,142,11,4,493862,1391,1413,1980,1024,31149,158
2000,142,12,5,745217,1853,2276,3042,1686,46856,227
2001,142,13,4,800766,2773,2896,3313,1873,50495,245
2002,143,0,5,212372,669,712,1031,555,13656,74
2003,143,1,5,121276,288,354,501,256,6364,31
2004,143,2,5,536256,1559,1844,2700,1365,35484,170
2005,143,3,4,19789,83,124,107,49,453,5
2006,143,4,4,751074,2415,2331,3204,1675,49128,254
2007,143,5,4,66031,221,192,290,168,4126,19
2008,143,6,5,434965,1067,1294,1806,959,25748,127
2009,143,7,5,150211,536,587,814,389,9779,49
2010,143,8,5,1519418,3691,4421,6204,3296,94998,479
2011,143,9,5,13484,54,61,79,38,535,4
2012,143,10,5,673522,2132,2524,3042,1678,43034,200
2013,143,11,4,493436,1467,1419,1935,1006,31556,160
2014,143,12,5,744765,1814,2190,3031,1656,47474,233
2015,143,13,4,799976,2828,2901,3355,1871,51185,248
2016,144,0,5,212220,637,706,1027,525,13880,75
2017,144,1,5,121207,288,330,496,249,6469,31
2018,144,2,5,535831,1562,1802,2637,1376,36000,173
2019,144,3,4,19754,98,107,117,60,469,5
2020,144,4,4,750357,2477,2403,3150,1650,49790,259
2021,144,5,4,65973,216,208,282,155,4194,20
2022,144,6,5,434691,1057,1257,1761,956,26117,129
2023,144,7,5,150092,495,586,819,401,9923,49
2024,144,8,5,1518534,3583,4314,6055,3248,96294,482
2025,144,9,5,13480,48,57,75,33,558,4
2026,144,10,5,673102,1992,2423,3094,1667,43654,203
2027,144,11,4,493029,1512,1430,1904,995,31949,161
2028,144,12,5,744366,1749,2109,2974,1595,48137,235
2029,144,13,4,799177,2900,2889,3393,1878,51879,249
2030,145,0,5,212056,650,689,998,505,14097,76
2031,145,1,5,121144,265,345,478,242,6565,33
2032,145,2,5,535446,1536,1767,2562,1362,36535,177
2033,145,3,4,19734,98,103,114,57,499,5
2034,145,4,4,749679,2528,2406,3111,1625,50478,262
2035,145,5,4,65902,234,200,281,164,4247,21
2036,145,6,5,434416,1053,1217,1721,942,26490,130
2037,145,7,5,149978,481,576,813,377,10091,50
2038,145,8,5,1517558,3676,4122,5951,3175,97546,489
2039,145,9,5,13471,42,52,73,37,576,5
2040,145,10,5,672652,1929,2344,3071,1643,44293,207
2041,145,11,4,492586,1540,1494,1848,996,32355,161
2042,145,12,5,743942,1738,2012,2898,1596,48744,236
2043,145,13,4,798409,2919,2907,3446,1880,52555,255
2044,146,0,5,211902,614,725,974,507,14273,78
2045,146,1,5,121074,277,312,480,244,6652,34
2046,146,2,5,535090,1471,1776,2485,1316,37070,181
2047,146,3,4,19717,83,109,115,59,522,5
2048,146,4,4,749009,2550,2481,3096,1595,51096,266
2049,146,5,4,65837,230,220,283,160,4298,21
2050,146,6,5,434175,1037,1179,1678,928,26842,131
2051,146,7,5,149869,456,568,766,377,10280,53
2052,146,8,5,1516742,3529,4030,5886,3097,98744,496
2053,146,9,5,13461,38,53,68,41,590,5
2054,146,10,5,672249,1816,2232,3067,1641,44927,211
2055,146,11,4,492176,1567,1490,1845,985,32756,163
2056,146,12,5,743491,1755,1985,2841,1539,49319,239
2057,146,13,4,797648,2928,2975,3424,1860,53281,261
2058,147,0,5,211767,587,722,954,482,14483,78
2059,147,1,5,121002,273,310,464,236,6754,34
2060,147,2,5,534731,1430,1761,2395,1300,37591,185
2061,147,3,5,19687,93,99,121,63,542,6
2062,147,4,4,748336,2529,2547,3099,1562,51754,268
2063,147,5,4,65778,231,221,279,166,4353,22
2064,147,6,5,433891,1073,1133,1650,899,27193,131
2065,147,7,5,149763,440,537,758,391,10427,55
2066,147,8,5,1515929,3428,3965,5695,3035,99976,501
2067,147,9,5,13454,32,58,66,40,601,5
2068,147,10,5,671828,1760,2144,3010,1631,45559,213
2069,147,11,4,491764,1556,1540,1834,973,33152,164
2070,147,12,5,743078,1707,1943,2797,1488,49917,244
2071,147,13,5,796883,2944,2987,3430,1859,54013,265
2072,148,0,5,211639,559,709,939,471,14678,81
2073,148,1,5,120938,267,309,440,236,6849,34
2074,148,2,5,534392,1409,1687,2351,1281,38088,186
2075,148,3,5,19672,84,100,119,67,563,6
2076,148,4,4,747674,2547,2561,3118,1548,52379,272
2077,148,5,4,65720,232,214,290,170,4402,22
2078,148,6,5,433661,1021,1131,1619,870,27537,134
2079,148,7,5,149656,421,529,737,391,10582,55
2080,148,8,5,1515089,3401,3782,5671,3004,101081,505
2081,148,9,5,13443,30,55,68,40,615,5
2082,148,10,5,671396,1737,2058,2976,1601,46164,216
2083,148,11,4,491343,1575,1554,1828,957,33562,164
2084,148,12,5,742684,1660,1937,2726,1421,50502,249
2085,148,13,5,796361,2724,2985,3447,1905,54694,267
2086,149,0,5,211496,551,696,910,446,14896,84
2087,149,1,5,120872,254,319,421,238,6935,34
2088,149,2,5,534069,1383,1626,2340,1245,38545,188
2089,149,3,5,19644,92,92,126,69,582,6
2090,149,4,4,747003,2534,2587,3139,1556,53008,278
2091,149,5,4,65667,228,219,278,166,4470,22
2092,149,6,5,433439,970,1118,1587,830,27895,134
2093,149,7,5,149563,396,506,717,402,10732,57
2094,149,8,5,1514283,3268,3822,5520,2881,102254,511
2095,149,9,5,13437,32,48,66,39,629,5
2096,149,10,5,670969,1702,1992,2886,1595,46788,220
2097,149,11,4,490917,1580,1582,1814,990,33936,169
2098,149,12,5,742287,1615,1895,2701,1384,51048,251
2099,149,13,5,795848,2558,2894,3509,1907,55400,271
2100,150,0,5,211368,528,653,908,464,15074,85
2101,150,1,5,120810,238,317,400,241,7033,36
2102,150,2,5,533705,1344,1639,2252,1251,39017,189
2103,150,3,5,19631,81,101,124,64,604,6
2104,150,4,4,746338,2512,2656,3132,1577,53612,279
2105,150,5,4,65599,246,217,275,162,4529,22
2106,150,6,5,433208,943,1095,1554,832,28207,138
2107,150,7,5,149460,403,477,685,396,10895,59
2108,150,8,5,1513488,3182,3734,5422,2835,103367,513
2109,150,9,5,13425,37,47,64,35,643,6
2110,150,10,5,670535,1708,1934,2829,1558,47368,223
2111,150,11,4,490471,1645,1605,1810,955,34333,172
2112,150,12,5,741914,1549,1858,2697,1346,51566,253
2113,150,13,5,795339,2379,2828,3558,1898,56114,277
2114,151,0,5,211251,511,615,891,463,15264,87
2115,151,1,5,120754,230,292,413,240,7110,36
2116,151,2,5,533371,1333,1582,2214,1205,39503,191
2117,151,3,5,19608,89,95,122,66,625,6
2118,151,4,4,745668,2483,2686,3159,1625,54206,281
2119,151,5,4,65541,231,244,264,158,4590,22
2120,151,6,5,432981,928,1095,1506,816,28513,141
2121,151,7,5,149368,382,476,645,402,11043,60
2122,151,8,5,1512732,3153,3600,5296,2813,104434,517
2123,151,9,5,13416,38,46,65,33,653,6
2124,151,10,5,670144,1640,1875,2802,1532,47939,227
2125,151,11,4,490033,1649,1653,1848,980,34656,173
2126,151,12,5,741554,1520,1816,2638,1305,52097,257
2127,151,13,5,794834,2251,2730,3573,1918,56810,280
2128,152,0,5,211125,495,607,869,464,15435,87
2129,152,1,5,120693,233,281,407,234,7191,37
2130,152,2,5,533068,1275,1565,2138,1210,39952,192
2131,152,3,5,19583,94,96,119,62,651,6
2132,152,4,4,744990,2466,2689,3184,1672,54826,285
2133,152,5,4,65467,244,243,276,164,4634,22
2134,152,6,5,432773,885,1055,1503,795,28828,146
2135,152,7,5,149263,384,453,633,387,11196,62
2136,152,8,5,1511945,3148,3476,5219,2751,105489,519
2137,152,9,5,13401,39,51,66,28,666,6
2138,152,10,5,669730,1619,1843,2735,1511,48494,228
2139,152,11,4,489628,1621,1674,1893,982,35021,174
2140,152,12,5,741216,1425,1820,2564,1291,52614,261
2141,152,13,5,794271,2240,2632,3505,1916,57552,283
2142,153,0,5,211006,493,570,871,440,15615,90
2143,153,1,5,120624,244,280,398,223,7270,37
2144,153,2,5,532781,1245,1460,2115,1209,40398,194
2145,153,3,5,19562,93,98,122,57,673,6
2146,153,4,4,744306,2514,2661,3192,1670,55484,289
2147,153,5,4,65400,245,256,276,168,4683,22
2148,153,6,5,432564,874,1002,1489,778,29132,146
2149,153,7,5,149144,416,430,644,366,11316,62
2150,153,8,5,1511232,3042,3388,5143,2725,106498,523
2151,153,9,5,13391,41,49,68,23,679,6
2152,153,10,5,669314,1600,1820,2651,1470,49077,229
2153,153,11,4,489193,1630,1694,1909,1002,35391,176
2154,153,12,5,740859,1409,1729,2528,1253,53152,262
2155,153,13,5,793776,2116,2603,3479,1897,58245,285
2156,154,0,4,210892,504,530,832,422,15815,91
2157,154,1,3,120562,236,286,379,220,7356,37
2158,154,2,4,532479,1205,1429,2068,1160,40867,196
2159,154,3,5,19549,86,85,131,55,699,6
2160,154,4,5,743569,2553,2673,3203,1718,56111,289
2161,154,5,5,65336,253,253,281,159,4746,22
2162,154,6,3,432328,872,983,1454,772,29430,146
2163,154,7,4,149063,394,411,633,350,11465,62
2164,154,8,3,1510535,2921,3395,4972,2655,107550,531
2165,154,9,4,13378,47,42,67,24,693,6
2166,154,10,4,668956,1537,1776,2591,1421,49651,231
2167,154,11,4,488800,1580,1750,1901,1014,35774,177
2168,154,12,3,740487,1405,1687,2476,1222,53653,265
2169,154,13,5,793293,2062,2517,3471,1868,58905,287
2170,155,0,4,210711,539,525,817,435,15968,92
2171,155,1,3,120443,288,283,369,218,7438,38
2172,155,2,4,532033,1334,1411,2022,1106,41302,198
2173,155,3,5,19536,74,98,119,52,726,6
2174,155,4,5,743090,2335,2682,3255,1736,56729,292
2175,155,5,5,65299,225,249,280,166,4809,22
2176,155,6,3,431904,1084,955,1413,751,29732,147
2177,155,7,4,148945,403,421,616,350,11581,62
2178,155,8,3,1509013,3676,3310,4840,2595,108594,535
2179,155,9,4,13364,49,42,63,27,706,6
2180,155,10,4,668450,1646,1736,2547,1379,50174,235
2181,155,11,4,488393,1574,1693,1936,1032,36191,180
2182,155,12,3,739731,1793,1619,2453,1226,54108,268
2183,155,13,5,792830,1987,2377,3511,1831,59580,292
2184,156,0,4,210534,563,548,798,415,16137,96
2185,156,1,3,120328,332,281,353,225,7520,38
2186,156,2,4,531586,1431,1402,1993,1108,41688,199
2187,156,3,5,19517,71,101,112,54,750,6
2188,156,4,5,742663,2162,2620,3237,1734,57411,296
2189,156,5,5,65263,201,248,280,172,4864,22
2190,156,6,3,431512,1205,972,1409,734,30007,149
2191,156,7,4,148818,428,419,588,355,11708,65
2192,156,8,3,1507652,4083,3433,4762,2485,109613,540
2193,156,9,4,13355,44,44,65,23,720,6
2194,156,10,4,667933,1731,1759,2477,1316,50716,235
2195,156,11,4,487957,1596,1654,1992,1042,36578,184
2196,156,12,3,739030,2022,1698,2401,1201,54578,272
2197,156,13,5,792364,1934,2299,3421,1825,60273,294
2198,157,0,4,210368,570,571,789,392,16305,98
2199,157,1,3,120224,362,289,349,222,7593,38
2200,157,2,4,531158,1499,1385,1959,1089,42118,199
2201,157,3,5,19504,64,103,106,50,778,6
2202,157,4,5,742204,2059,2515,3244,1721,58084,301
2203,157,5,5,65219,193,239,273,173,4931,22
2204,157,6,3,431099,1295,1046,1373,722,30304,150
2205,157,7,4,148688,454,426,572,344,11832,66
2206,157,8,3,1506261,4392,3664,4727,2421,110563,543
2207,157,9,4,13341,47,46,65,22,730,6
2208,157,10,4,667432,1770,1771,2447,1291,51221,236
2209,157,11,4,487507,1639,1647,2001,1044,36981,186
2210,157,12,3,738368,2153,1805,2338,1211,55055,275
2211,157,13,5,791900,1891,2222,3371,1765,60967,298
2212,158,0,4,210212,588,569,788,391,16447,98
2213,158,1,3,120112,374,317,345,227,7664,39
2214,158,2,4,530722,1579,1355,1974,1056,42522,200
2215,158,3,5,19488,58,96,112,52,799,6
2216,158,4,5,741750,1997,2396,3212,1728,58744,304
2217,158,5,5,65196,177,221,275,177,4982,22
2218,158,6,3,430705,1314,1153,1368,711,30588,152
2219,158,7,4,148553,482,429,554,339,11959,66
2220,158,8,3,1504867,4591,3920,4719,2409,111522,545
2221,158,9,4,13332,49,41,63,23,743,6
2222,158,10,4,666929,1786,1823,2370,1278,51746,236
2223,158,11,4,487080,1602,1687,1984,1066,37400,189
2224,158,12,3,737611,2347,1942,2316,1192,55522,277
2225,158,13,5,791441,1855,2164,3264,1748,61644,303
2226,159,0,4,210037,624,543,792,395,16604,99
2227,159,1,3,120015,383,324,347,217,7753,39
2228,159,2,4,530350,1536,1406,1949,1023,42944,200
2229,159,3,5,19473,54,86,109,61,822,6
2230,159,4,5,741311,1867,2331,3201,1728,59389,308
2231,159,5,5,65160,165,208,277,182,5036,22
2232,159,6,3,430295,1381,1187,1388,717,30871,155
2233,159,7,4,148430,474,441,551,345,12075,66
2234,159,8,3,1503490,4777,4153,4719,2421,112468,548
2235,159,9,4,13324,44,42,63,19,759,6
2236,159,10,4,666397,1824,1866,2351,1259,52235,238
2237,159,11,4,486619,1667,1638,2017,1078,37800,193
2238,159,12,3,736924,2415,2055,2310,1207,56019,281
2239,159,13,5,791014,1830,2108,3186,1701,62277,306
2240,160,0,4,209870,626,563,795,408,16733,100
2241,160,1,3,119897,404,338,369,213,7818,39
2242,160,2,4,529962,1535,1471,1916,990,43334,203
2243,160,3,5,19460,45,85,105,66,844,6
2244,160,4,5,740848,1829,2215,3200,1701,60034,309
2245,160,5,5,65117,158,201,286,180,5086,22
2246,160,6,3,429859,1454,1277,1387,710,31152,159
